textOriginal,textPreprocessed,class
"Solve d Case : A Man Was Found Murdered On 13 jan AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. who is the murderer?","? 1 . . . . . . . . . . . . . . 2 2 2 2 3 4 5 6 7 8 sir , , , , , pick go go go house-maid murderer man murder call : : : : : : : take sleep office question post jan d d afternoon everyone place play solve wife wife cook case found police police children marriage",0
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",". 4 + ! call £ * holiday & urgent 18 t landline 150ppm cash cs await collection box sae complimentary tenerife 10,000",1
"	Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com","? . message + apply - why future wait bloomberg center",1
"No pic. Please re-send.",". . please pic",0
"Why don't you wait 'til at least wednesday to see if you get your .",". get why least wait ' wednesday til",0
"As usual..iam fine, happy &amp; doing well..:) How r u?","? .. .. u , r :) well & amp ; fine happy iam usual",0
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",", , get order call friend ask chance yo want big mine",0
"Y ü wan to go there? C doctor?","? ? wan go ü c y doctor",0
"Hasn't that been the pattern recently crap weekends?","? weekend have n't recently",0
"Going to take your babe out ?","? go take babe",0
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",". , ! call phone find service 150p contact dating someone landline enter fancy",1
"HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX",". . u u u back home hope good time time call give hi darlin xx jess",0
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199.",". get ! text game tone mobile colour poly tonight ringtone england official flag flag yer 84199",1
"I'm freezing and craving ice. Fml",". ice",0
"Aight sorry I take ten years to shower. What's the plan?","? . sorry year take plan aight ten shower",0
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 8536074310 to claim",". u , stay 's ! - value customer select claim holiday dear dial draw 've inr 5,00,000 8536074310 hotel f1ve star t0day",1
"I am literally in bed and have been up for like  &lt;#&gt;  hours","up like & & ; ; hour lt # gt bed",0
"Nah I don't think he goes to usf, he lives around here though",", go think live though around nah usf",0
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",". . . .. , home know already eat hello let town sort rush",0
"It is not possible","possible",0
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah","? , , , tell night deal last yeah awesome",0
"You are gorgeous! keep those pix cumming :) thank you!",":) ! ! pix keep thank gorgeous",0
"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.","? . . pls pls come , , send know know anything mail thanks else cost deliver",0
"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!","2 4 up free ! ! ! txt take new - today & part join sms nokia nokia auction auction auction brand 86021",1
"This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.",". . . . . . great great sorry go exam tell offer offer next day keep always friday wish touch moji",0
"Dear customer,Your Apple 1D is due to expire today Prevent this by confiming your Apple ID at ataligaid daal.au",", customer apple apple id due expire today prevent dear",1
"I'm in a movie... Collect car oredi...","... ... collect car oredi movie",0
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50",". get stop ! text £ txt game tone mobile 1.50 colour poly tonight ringtone optout england official flag flag yer 84199",1
"Yeah sure, give me a couple minutes to track down my wallet",", give sure down couple minute yeah track wallet",0
"Nt joking seriously i told","tell joke seriously nt",0
"You do what all you like","like",0
"Boo. How's things? I'm back at home and a little bored already :-(","? . thing back home already bored :-( little boo",0
"Do you hide anythiing or keeping distance from me","hide",0
"Havent still waitin as usual... Ü come back sch oredi?","? come back still ... sch ü havent oredi waitin usual",0
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",". . 4 , , , , , , ! call £ * won holiday s del await collection tc 5000 sae costa sol 09050090044 toclaim pobox334 stockport sk38xh cost£1.50/pm max10mins ve",1
"We'll you pay over like  &lt;#&gt; yrs so its not too difficult","like & & ; ; lt # gt yr difficult pay",0
"In the Open Lucky Draw Contest And You Are The Winner 0f Tata Saafari (12,60000). Contact-997330199 -2294871295. More Information https://bit.ly/32ZwcQ5",". . ( ) - open draw winner lucky information",1
"How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..","? 1 . . . . . . . . . . . . . . . . . . . . . . . 2 3 4 .. .. .. u ... ... ... ... good good friend & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & & ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; girl girl lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt # # # # # # # # # # # # # # # # # # gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt need clean make make happy happy difficult true lover intelligent warm",0
"Your free gift is waiting to be collected. Simply call 08718738034",". free call collect waiting gift 08718738034 simply",1
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",". . reply free , go week stop stop ! time orange receive & hit ringtones ringtones bring wap",1
"But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.",". . . come home like go anything call feel why die make room respond family",0
"Sorry, I'll call later..lets meet later..",".. .. , sorry late late call meet",0
"It's that time of the week again, ryan",", week time again",0
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake�","? . 5 come � u , , ok go mind sexy sed ' ' ' ' ' ' ' ' wid minute cake bedroom mood",0
"Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?","? . . 2 reply u u u forget thk already ... wat eat eat eat take shall b rite long prepare abt b4 horrible",0
"Do u still have plumbers tape and a wrench we could borrow?","? u still",0
"X course it 2yrs. Just so her messages on messenger lik you r sending me",". send message r just x course lik",0
"That's fine, I'll bitch at you about it later then",", late 's fine that bitch",0
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",". , another back please go + call / customer prize & 150p 18 c t busy min ltd london",1
"Yo! Howz u? girls never rang after india. L","? . u ! girl howz never india yo ring l",0
"Please complete registration process before using any service. Code=943 Tid=020001951238",". please code service complete = = registration process",1
"Aight , I'll get it later",", get late aight",0
"P just made your holidays more fun. Buy any HP pavilion notebook & get a Kodak camera. Shoot it. Share it. T&C apply. HP World: WOC Rd 9986686555 / 991697439",". . . . . fun get buy / : apply just holiday & & make c t camera world p share rd shoot",1
"If I was I wasn't paying attention","pay",0
"Nope. Since ayo travelled, he has forgotten his guy",". , forget guy travel nope",0
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8","? . . . . . 2 2 reply free u , , , like story time mind : : save - love ask girl girl boy boy boy boy msg hit again run run "" "" "" "" ' ' live n n n d d d d d d d d d fast secret decide gud bt bt frnds ni8 boost boost energy energy gal gal gal throw speed hell hw shout ;) moral hv",0
"I am on the way to tirupur.",". way",0
"Want to finally have lunch today?","? today finally lunch",0
"So what about you. What do you remember",". remember",0
"Its a part of checking IQ�.just did that for fun..",". .. � fun just check part",0
"Yup i've finished c ü there...","... ü yup c finish",0
"Hey... What time is your driving on fri? We go for evaluation on fri?","? ? go ... time hey drive fri fri",0
"They did't play one day last year know even though they have very good team.. Like india.",". .. know even like year good day last india team though play did't",0
"I anything lor. Just let me know..",". .. know lor anything just let",0
"Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(","? . . anyway right mean :( lol diet",0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625",". . pls , , stop sm text help service credit charge = extra login unsubscribe inclusive goto www.comuk.net 3qxj9 08702840625",1
"when you and derek done with class?","? derek class",0
