textOriginal,textPreprocessed,class
"	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270",". . . 2 2 free message stop / txt txt * * * * service 150p 18 thanks subscription auction auction 08718726270 unsubscribe skip",1
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",". . . reply , ur 's yes ! ! ! ! text £ £ offer offer 150 claim today x unsub t 16 mobile discount voucher worth cs member sub 85023 savamob 3.00",1
"Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx","ok co ! time love tomorrow sure evening want to xxx finish spend",0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. ",". . 2 2 u , ! time call win prize easy 750 claim 2nd per try pound contact u. 10p min",1
"Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...","up free u late ... text work bit chat eye",0
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?","? . . , know guy get get tell call call phone number car shop course address fire boss texted",0
"Alright, I'll head out in a few minutes, text me where to meet you",", , text meet alright head minute few",0
"I'm at home. Please call",". home please call",0
"Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?","? ? . great say ! find got card hi maybe",0
"Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...","4 thk ur ... ... ... ... r e den goin goin find may far b join yet able dunno dinner rest em",0
"I was just callin to say hi. Take care bruv!",". say ! take just care hi",0
"Hi.what you think about match?","? . match think hi",0
"excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?","? . . . . like year & & ; ; lt # gt travel spend force air excellent",0
"Ü come lt 25 n pass to me lar","come ü lt lar n 25 pass",0
"Stupid.it is not possible","possible",0
"Yes princess! I want to make you happy...","... yes ! make happy princess",0
"Of course. I guess god's just got me on hold right now.",". . get hold 's right just guess god course",0
"	Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05","? . . free ! : : * id & msg first ringtone = = widelive.com/index wml",1
"I can make lasagna for you... vodka...","... ... make",0
"2 celebrate my bday, y else?","? 2 , day b else y  celebrate",0
"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg",". get ! ! / : : : £ txt 10 new offer customer & & 150p mobile start hi word tc yours loyalty txtauction 81151",1
"Same. Wana plan a trip sometme then",". plan wana same trip",0
"They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?","? . . back back get say easy just & & ; ; lt # gt early make pay pay",0
"T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply",". . . free go 's call apply end offer phone customer claim & & & sim c t card upgrade camera pay loyalty t-mobile 0845",1
"Thanx 4 sending me home...","4 send home ... thanx",0
"http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡","? . . / / id & c c first ringtone = = http true tm widelive.com/index wml ¡ ¡",1
"Dear we got  &lt;#&gt;  dollars hi hi","get & & ; ; lt # gt dear hi hi dollar",0
"Wah... Okie okie... Muz make use of e unlimited... Haha...","... ... ... ... e haha make muz unlimited okie okie wah",0
"Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.",". . . ! friend girl make give thanks something god money load",0
"You'd like that wouldn't you? Jerk!","? like !",0
"G.W.R","",0
"Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.",". . . . 8 come still o work fine ' around clock issue",0
"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+","reply late + + ! ! / : win £ £ mobile guaranteed player nokia 400 ipod mp3 83355",1
"Tension ah?what machi?any problem?","? ? ? problem ah",0
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",".. .. , ! * * think grin babe lol thanks",0
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop","? free free , get stop e ! text text 1st £ £ txt tone tone help 16 first poly ringtone true 87131 87131 nd 0845",1
"Call me. I m unable to cal. Lets meet bhaskar, and deep",". . , call meet m deep unable cal",0
"I'm stuck in da middle of da row on da right hand side of da lt...","... da da da da right lt row hand side stick",0
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",", , ... ... good friend every every love find waiting always light bslvyl trust behind behind",0
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",". . 2 , , , ... stop ( text ) call call / photo try 10p pic chat min pete type gay 08712460324 tom upload fact 08718730666 dick",1
"S s..first time..dhoni rocks...",".. .. ... time rock s s first",0
"Yup song bro. No creative. Neva test quality. He said check review online.",". . . . online neva yup check test song review quality",0
"Your brother is a genius","brother",0
"Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!",". great speak ! ! call £ £ news guarantee claim 1000 live gift 2000 cash operator",1
"Watching cartoon, listening music ; at evening, have to go temple..",".. , , go ; evening music listen watch temple cartoon",0
"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. ",". . 2 , , , ur r ! call game mate mobile wid music play congrats yours 3g videophones videochat java dload noline rentl polyph",1
"I don't know but I'm raping dudes at poker","dude know",0
"MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts",". 3 free ! ! ! ! call offer % day @ psf yr first discount sec bhk interest",0
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now.","? . talk , home go k stuff to soon tonight anymore",0
"Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030","? free free u entitle co late r ! call month mobile mobile mobile update update colour camera 08002986030 11",1
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . .","? ? ? ? .. .. u u u u , ... ... say yes ! f : hello hello hello wen knw knw girl girl msg mean "" "" "" "" name d d d d ..... lift real dat girlfrnd",0
"Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.",". pls back back ticket go return open kerala",0
"Horrible bf... I now v hungry...","... ... v bf hungry horrible",0
"Oh ok i didnt know what you meant. Yep i am baby jontin",". know ok oh mean yep baby",0
"I'm meeting Darren...","darren ... meeting",0
"Jus finished avatar nigro","jus finish",0
"	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468","? . . reply send stop stop ( ) 21 / f invite friend : frnd 62468",1
"How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?","? come stay time take night want little become afraid dark child",1
"Nvm take ur time.",". ur time take nvm",0
"Lmao ok I wont be needing u to do my hair anymore.",". u ok wont need hair anymore lmao",0
"Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222","get / / / deal",1
"08714712388 between 10am-7pm Cost 10p","10p 10am-7pm cost",1
"Mm that time you dont like fun","fun like mm time",0
"Wat time r ü going to xin's hostel?","? go wat r 's time ü hostel",0
"Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)",".. good ! time time : :-) - morning twice smile keep ;-) same people money money spend spend earn read",0
"Sorry, I'll call later..hope u knw..",".. .. u , sorry hope late call knw",0
"What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.",". come mean many chase watch movie",0
"If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .",". . . anyone buy say call find & & ; ; $ work lt # gt make sure sell ad",0
"Those ducking chinchillas","",0
"You are a winner U have been specially selected 2 receive £2000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910","2 2 4 u speak ( ) £ * select receive claim inc holiday live 2000 winner cash specially operator flight",1
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",". , dude dude bad always live want drug file party three",0
"Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...","2 u home lor go ... ... ... dun sleep today early bored nothing bit y",0
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.","? . 2 up , sorry go just hey luv ya hunny load mite mt",0
"Dude got a haircut. Now its breezy up there",". up dude get",0
"Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.",". 2 sorry forget lor ... phone check aiyah watch watch tv",0
"What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.",". . .. speak tell tell tell hear anything call wont dad brother stupid",0
"Are u coming to the funeral home","come u home",0
"I sent them. Have u got that?","? . u send get",0
"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930706.","? . reply free free free + + text call new phone mobile 100 colour camcorder minute nokia 3510i deliveredtomorrow 300",1
